NAME: 	Ayaal_4day_lhand
Completed cycles:	36
Failed cycles:	1
Cycle	Trial	RT	Accuracy
14	3	323	T
14	4	328	T
14	5	310	T
14	6	331	T
14	7	307	T
14	8	284	T
14	9	301	T
14	10	283	T
14	11	327	T
14	12	317	T
14	13	315	T
14	14	298	T
14	15	305	T
14	16	258	T
14	17	249	T
14	18	362	T
14	19	258	T
14	20	244	T
14	21	291	T
14	22	392	T
14	23	348	T
14	24	218	T
14	25	211	F
14	26	252	T
14	27	249	T
14	28	210	T
14	29	340	T
14	30	302	T
15	1	262	T
15	2	325	T
15	3	304	T
15	4	335	T
15	5	246	T
15	6	250	T
15	7	258	T
15	8	328	T
15	9	274	T
15	10	229	T
15	11	237	T
15	12	250	T
15	13	337	T
15	14	277	T
15	15	290	T
15	16	276	T
15	17	353	T
15	18	304	T
15	19	246	T
15	20	252	T
15	21	258	T
15	22	238	T
15	23	299	T
15	24	299	T
15	25	414	T
15	26	275	T
15	27	224	T
15	28	230	T
15	29	260	T
15	30	327	T
16	1	348	T
16	2	363	T
16	3	297	T
16	4	244	T
16	5	232	T
16	6	229	T
16	7	286	T
16	8	222	T
16	9	276	T
16	10	345	T
16	11	310	T
16	12	270	T
16	13	249	T
16	14	295	T
16	15	273	T
16	16	268	T
16	17	553	T
16	18	246	T
16	19	362	T
16	20	273	T
16	21	329	T
16	22	322	T
16	23	304	T
16	24	359	T
16	25	321	T
16	26	332	T
16	27	280	T
16	28	268	T
16	29	346	T
16	30	317	T
17	1	327	T
17	2	255	T
17	3	320	T
17	4	402	T
17	5	296	T
17	6	425	T
17	7	290	T
17	8	256	T
17	9	230	T
17	10	360	T
17	11	267	T
17	12	285	T
17	13	263	T
17	14	321	T
17	15	320	T
17	16	292	T
17	17	314	T
17	18	265	T
17	19	272	T
17	20	268	T
17	21	306	T
17	22	304	T
17	23	412	T
17	24	430	T
17	25	324	T
17	26	314	T
17	27	278	T
17	28	364	T
17	29	351	T
17	30	296	T
18	1	427	T
18	2	334	T
18	3	237	T
18	4	276	T
18	5	358	T
18	6	278	T
18	7	306	T
18	8	322	T
18	9	320	T
18	10	297	T
18	11	280	T
18	12	348	T
18	13	303	T
18	14	349	T
18	15	244	T
18	16	326	T
18	17	270	T
18	18	251	T
18	19	304	T
18	20	301	T
18	21	459	T
18	22	239	T
18	23	316	T
18	24	336	T
18	25	352	T
18	26	282	T
18	27	269	T
18	28	275	T
18	29	249	T
18	30	239	T
19	1	318	T
19	2	304	T
19	3	320	T
19	4	291	T
19	5	286	T
19	6	270	T
19	7	271	T
19	8	341	T
19	9	350	T
19	10	353	T
19	11	191	F
19	12	379	T
19	13	277	T
19	14	265	T
19	15	230	T
19	16	251	T
19	17	258	T
19	18	352	T
19	19	285	T
19	20	287	T
19	21	367	T
19	22	251	T
19	23	365	T
19	24	278	T
19	25	323	T
19	26	276	T
19	27	277	F
19	28	224	T
19	29	364	T
19	30	258	T
20	1	402	T
20	2	288	T
20	3	278	T
20	4	248	T
20	5	290	T
20	6	312	T
20	7	233	T
20	8	444	T
20	9	215	T
20	10	219	T
20	11	235	T
20	12	237	F
20	13	327	T
20	14	230	T
20	15	276	T
20	16	264	T
20	17	1011	T
20	18	847	T
20	19	413	T
20	20	277	T
20	21	712	T
20	22	286	T
20	23	288	T
20	24	355	T
20	25	325	T
20	26	363	T
20	27	317	T
20	28	334	T
20	29	311	T
20	30	334	T
21	1	352	T
21	2	355	T
21	3	339	T
21	4	307	T
21	5	224	T
21	6	238	T
21	7	255	T
21	8	336	T
21	9	382	T
21	10	274	T
21	11	303	T
21	12	281	T
21	13	320	T
21	14	319	T
21	15	339	T
21	16	287	T
21	17	300	T
21	18	233	T
21	19	280	T
21	20	322	T
21	21	400	T
21	22	328	T
21	23	339	T
21	24	290	T
21	25	281	T
21	26	275	T
21	27	274	T
21	28	256	T
21	29	251	T
21	30	237	T
22	1	293	T
22	2	309	T
22	3	413	T
22	4	234	T
22	5	347	T
22	6	314	T
22	7	240	T
22	8	263	T
22	9	306	T
22	10	333	T
22	11	332	T
22	12	184	T
22	13	319	T
22	14	293	T
22	15	199	T
22	16	270	T
22	17	230	T
22	18	273	T
22	19	218	T
22	20	314	T
22	21	353	T
22	22	292	T
22	23	328	T
22	24	305	T
22	25	297	T
22	26	291	T
22	27	292	T
22	28	311	T
22	29	301	T
22	30	371	T
23	1	264	T
23	2	340	T
23	3	288	T
23	4	291	T
23	5	229	T
23	6	260	T
23	7	303	T
23	8	272	T
23	9	353	T
23	10	274	T
23	11	286	T
23	12	312	T
23	13	323	T
23	14	288	T
23	15	306	T
23	16	360	T
23	17	269	T
23	18	383	T
23	19	353	T
23	20	236	T
23	21	274	T
23	22	366	T
23	23	315	T
23	24	331	T
23	25	287	T
23	26	347	T
23	27	291	T
23	28	317	T
23	29	297	T
23	30	317	T
24	1	270	T
24	2	316	T
24	3	368	T
24	4	280	T
24	5	318	T
24	6	308	T
24	7	361	T
24	8	34	T
24	9	380	T
24	10	348	T
24	11	250	T
24	12	278	F
24	13	333	T
24	14	292	F
24	15	360	T
24	16	325	T
24	17	272	T
24	18	305	T
24	19	267	T
24	20	343	T
24	21	331	T
24	22	350	T
24	23	319	T
24	24	265	T
24	25	276	T
24	26	320	T
24	27	294	T
24	28	282	T
24	29	352	T
24	30	320	T
25	1	292	T
25	2	319	T
25	3	384	T
25	4	254	T
25	5	264	T
25	6	344	T
25	7	296	T
25	8	273	T
25	9	258	T
25	10	325	T
25	11	330	T
25	12	253	T
25	13	326	T
25	14	273	T
25	15	332	T
25	16	291	T
25	17	253	T
25	18	326	T
25	19	339	T
25	20	382	T
25	21	293	T
25	22	275	T
25	23	342	T
25	24	322	T
25	25	312	T
25	26	287	T
25	27	294	T
25	28	328	T
25	29	245	T
25	30	270	T
26	1	243	T
26	2	267	T
26	3	385	T
26	4	345	T
