NAME: 	AlexandraP_4day_lhand
Completed cycles:	34
Failed cycles:	1
15	19	312
15	20	284
15	21	577
15	22	333
15	23	303
15	24	498
15	25	313
15	26	270
15	27	331
15	28	279
15	29	300
15	30	274
16	1	404
16	2	280
16	3	242
16	4	363
16	5	277
16	6	296
16	7	279
16	8	278
16	9	404
16	10	295
16	11	258
16	12	385
16	13	472
16	14	358
16	15	249
16	16	337
16	17	277
16	18	292
16	19	374
16	20	242
16	21	365
16	22	252
16	23	309
16	24	247
16	25	325
16	26	497
16	27	315
16	28	260
16	29	310
16	30	436
17	1	379
17	2	237
17	3	424
17	4	278
17	5	360
17	6	412
17	7	319
17	8	257
17	9	267
17	10	247
17	11	346
17	12	273
17	13	262
17	14	264
17	15	311
17	16	254
17	17	309
17	18	384
17	19	249
17	20	431
17	21	240
17	22	457
17	23	305
17	24	470
17	25	253
17	26	296
17	27	274
17	28	272
17	29	296
17	30	472
18	1	597
18	2	401
18	3	297
18	4	369
18	5	277
18	6	290
18	7	248
18	8	356
18	9	432
18	10	382
18	11	261
18	12	340
18	13	268
18	14	261
18	15	374
18	16	304
18	17	270
18	18	328
18	19	354
18	20	384
18	21	352
18	22	397
18	23	317
18	24	294
18	25	273
18	26	354
18	27	259
18	28	372
18	29	246
18	30	351
19	1	566
19	2	269
19	3	439
19	4	252
19	5	460
19	6	256
19	7	309
19	8	262
19	9	351
19	10	332
19	11	348
19	12	342
19	13	305
19	14	392
19	15	462
19	16	383
19	17	296
19	18	448
19	19	321
19	20	303
19	21	285
19	22	310
19	23	321
19	24	371
19	25	304
19	26	391
19	27	281
19	28	324
19	29	330
19	30	350
20	1	381
20	2	388
20	3	349
20	4	354
20	5	369
20	6	519
20	7	315
20	8	284
20	9	296
20	10	306
20	11	437
20	12	327
20	13	421
20	14	338
20	15	363
20	16	332
20	17	385
20	18	399
20	19	321
20	20	296
20	21	314
20	22	258
20	23	211
20	24	264
20	25	231
20	26	303
20	27	230
20	28	279
20	29	216
20	30	483
21	1	371
21	2	340
21	3	265
21	4	266
21	5	337
21	6	325
21	7	315
21	8	493
21	9	272
21	10	266
21	11	328
21	12	319
21	13	313
21	14	269
21	15	291
21	16	260
21	17	270
21	18	264
21	19	339
21	20	247
21	21	288
21	22	417
21	23	322
21	24	291
21	25	447
21	26	308
21	27	248
21	28	357
21	29	293
21	30	303
22	1	293
22	2	380
22	3	345
22	4	460
22	5	340
22	6	396
22	7	375
22	8	305
22	9	430
22	10	406
22	11	268
22	12	319
22	13	291
22	14	428
22	15	269
22	16	326
22	17	432
22	18	284
22	19	314
22	20	333
22	21	391
22	22	305
22	23	360
22	24	258
22	25	344
22	26	336
22	27	389
22	28	286
22	29	355
22	30	386
23	1	443
23	2	299
23	3	230
23	4	410
23	5	365
23	6	363
23	7	297
23	8	303
23	9	312
23	10	402
23	11	310
23	12	416
23	13	365
23	14	343
23	15	349
23	16	236
23	17	414
23	18	371
23	19	335
23	20	285
23	21	260
23	22	360
23	23	337
23	24	485
23	25	336
23	26	284
23	27	329
23	28	327
23	29	351
23	30	385
24	1	317
24	2	317
24	3	399
24	4	348
24	5	335
24	6	368
24	7	373
24	8	340
24	9	460
24	10	427
24	11	427
24	12	376
24	13	385
24	14	357
24	15	352
24	16	347
24	17	336
24	18	323
24	19	336
24	20	272
24	21	381
24	22	351
24	23	301
24	24	284
24	25	283
24	26	333
24	27	332
24	28	284
24	29	286
24	30	381
25	1	305
25	2	255
25	3	394
25	4	274
25	5	328
25	6	518
25	7	296
25	8	325
25	9	324
25	10	438
25	11	258
25	12	352
25	13	339
25	14	1009
25	15	533
25	16	368
25	17	365
25	18	350
25	19	390
25	20	336
25	21	260
25	22	412
25	23	292
25	24	333
25	25	386
25	26	323
25	27	315
25	28	308
25	29	554
25	30	375
26	1	351
26	2	481
26	3	341
26	4	354
26	5	270
26	6	323
26	7	333
26	8	256
26	9	261
26	10	327
26	11	289
26	12	285
26	13	329
26	14	320
26	15	248
26	16	323
26	17	243
26	18	436
26	19	365
26	20	294
26	21	321
26	22	329
26	23	330
26	24	319
26	25	245
26	26	254
26	27	300
26	28	327
26	29	439
26	30	294
27	1	312
27	2	269
27	3	296
27	4	278
27	5	280
27	6	340
27	7	316
27	8	472
27	9	392
27	10	292
27	11	523
27	12	712
27	13	304
27	14	343
27	15	470
27	16	464
27	17	352
27	18	364
27	19	399
27	20	295
27	21	294
27	22	341
27	23	833
27	24	288
27	25	390
27	26	293
27	27	356
27	28	480
27	29	321
27	30	424
28	1	369
28	2	556
28	3	359
28	4	401
28	5	315
28	6	414
28	7	433
28	8	277
28	9	297
28	10	279
28	11	272
28	12	350
28	13	340
28	14	285
28	15	333
28	16	241
28	17	337
28	18	248
28	19	366
28	20	300
28	21	212
28	22	243
28	23	255
28	24	219
28	25	317
28	26	301
28	27	377
28	28	408
28	29	328
28	30	307
29	1	445
29	2	313
29	3	322
29	4	354
29	5	285
29	6	236
29	7	337
29	8	412
29	9	337
29	10	278
29	11	437
29	12	281
29	13	457
29	14	332
29	15	326
29	16	259
29	17	305
29	18	219
29	19	266
29	20	283
29	21	267
29	22	277
29	23	254
29	24	432
29	25	277
29	26	390
29	27	313
29	28	343
29	29	272
29	30	434
30	1	568
30	2	312
30	3	334
30	4	310
30	5	256
30	6	236
30	7	267
30	8	386
30	9	268
30	10	245
30	11	600
30	12	399
30	13	476
30	14	266
30	15	354
30	16	265
30	17	323
30	18	378
30	19	378
30	20	313
30	21	394
30	22	360
30	23	291
30	24	299
30	25	413
30	26	377
30	27	343
30	28	336
30	29	306
30	30	265
31	1	281
31	2	334
31	3	526
31	4	293
31	5	401
31	6	429
31	7	470
31	8	381
31	9	269
31	10	332
31	11	342
31	12	883
31	13	375
31	14	340
31	15	504
31	16	385
31	17	350
31	18	399
31	19	821
31	20	277
31	21	389
31	22	417
31	23	501
31	24	323
31	25	321
31	26	269
31	27	315
31	28	395
31	29	297
31	30	321
32	1	313
32	2	479
32	3	333
32	4	291
32	5	312
32	6	368
32	7	259
32	8	231
32	9	327
32	10	276
32	11	298
32	12	342
32	13	360
32	14	373
32	15	552
32	16	303
32	17	282
32	18	302
32	19	383
32	20	351
32	21	293
32	22	315
32	23	337
32	24	433
32	25	306
32	26	387
32	27	315
32	28	461
32	29	285
32	30	373
33	1	384
33	2	261
33	3	373
33	4	388
33	5	265
33	6	316
33	7	308
33	8	328
33	9	337
33	10	265
33	11	335
33	12	447
33	13	455
33	14	262
33	15	333
33	16	326
33	17	286
33	18	253
33	19	300
33	20	243
33	21	245
33	22	275
33	23	289
33	24	276
33	25	279
33	26	325
33	27	284
33	28	301
33	29	325
33	30	327
34	1	304
34	2	300
34	3	241
34	4	309
34	5	373
34	6	414
34	7	376
34	8	300
34	9	254
34	10	374
34	11	332
34	12	307
34	13	393
34	14	357
34	15	295
34	16	263
34	17	351
34	18	274
34	19	311
34	20	284
34	21	298
34	22	265
34	23	305
34	24	321
34	25	297
34	26	305
34	27	475
34	28	286
34	29	375
34	30	345
35	1	319
35	2	536
35	3	307
35	4	345
35	5	357
35	6	251
35	7	370
35	8	349
35	9	303
35	10	347
35	11	283
35	12	376
35	13	376
35	14	369
35	15	345
35	16	287
35	17	340
35	18	332
35	19	330
35	20	409
35	21	349
35	22	314
35	23	372
35	24	365
35	25	332
35	26	293
35	27	328
35	28	311
35	29	258
