NAME: 	AlexandraP_3day_lhand
Completed cycles:	32
Failed cycles:	1
10	29	636
10	30	341
11	1	654
11	2	486
11	3	383
11	4	424
11	5	324
11	6	339
11	7	395
11	8	353
11	9	428
11	10	383
11	11	356
11	12	397
11	13	396
11	14	368
11	15	311
11	16	382
11	17	387
11	18	484
11	19	464
11	20	367
11	21	407
11	22	400
11	23	364
11	24	393
11	25	507
11	26	292
11	27	389
11	28	291
11	29	310
11	30	326
12	1	484
12	2	325
12	3	350
12	4	390
12	5	422
12	6	312
12	7	318
12	8	395
12	9	329
12	10	333
12	11	387
12	12	449
12	13	399
12	14	394
12	15	417
12	16	340
12	17	365
12	18	396
12	19	333
12	20	364
12	21	363
12	22	395
12	23	482
12	24	321
12	25	320
12	26	308
12	27	328
12	28	623
12	29	448
12	30	547
13	1	349
13	2	398
13	3	385
13	4	367
13	5	530
13	6	442
13	7	432
13	8	369
13	9	440
13	10	359
13	11	389
13	12	328
13	13	435
13	14	389
13	15	336
13	16	347
13	17	357
13	18	364
13	19	344
13	20	365
13	21	334
13	22	570
13	23	295
13	24	343
13	25	356
13	26	457
13	27	315
13	28	353
13	29	542
13	30	501
14	1	408
14	2	1161
14	3	380
14	4	340
14	5	488
14	6	423
14	7	417
14	8	331
14	9	416
14	10	505
14	11	349
14	12	332
14	13	346
14	14	658
14	15	382
14	16	336
14	17	371
14	18	652
14	19	388
14	20	436
14	21	369
14	22	377
14	23	456
14	24	385
14	25	406
14	26	452
14	27	453
14	28	363
14	29	411
14	30	358
15	1	498
15	2	358
15	3	323
15	4	369
15	5	454
15	6	330
15	7	444
15	8	326
15	9	415
15	10	352
15	11	331
15	12	351
15	13	389
15	14	612
15	15	364
15	16	434
15	17	343
15	18	344
15	19	354
15	20	461
15	21	319
15	22	401
15	23	331
15	24	349
15	25	333
15	26	382
15	27	331
15	28	421
15	29	436
15	30	391
16	1	373
16	2	765
16	3	359
16	4	382
16	5	361
16	6	435
16	7	319
16	8	426
16	9	291
16	10	335
16	11	504
16	12	317
16	13	401
16	14	460
16	15	312
16	16	401
16	17	307
16	18	404
16	19	332
16	20	331
16	21	501
16	22	329
16	23	370
16	24	332
16	25	396
16	26	378
16	27	318
16	28	417
16	29	615
16	30	391
17	1	317
17	2	382
17	3	427
17	4	342
17	5	394
17	6	333
17	7	401
17	8	373
17	9	487
17	10	325
17	11	388
17	12	441
17	13	354
17	14	381
17	15	344
17	16	393
17	17	475
17	18	359
17	19	329
17	20	343
17	21	427
17	22	379
17	23	371
17	24	508
17	25	323
17	26	395
17	27	412
17	28	313
17	29	387
17	30	302
18	1	370
18	2	607
18	3	351
18	4	370
18	5	296
18	6	442
18	7	301
18	8	399
18	9	272
18	10	337
18	11	378
18	12	378
18	13	363
18	14	318
18	15	390
18	16	370
18	17	364
18	18	396
18	19	434
18	20	449
18	21	321
18	22	321
18	23	403
18	24	328
18	25	427
18	26	663
18	27	289
18	28	396
18	29	295
18	30	354
19	1	501
19	2	392
19	3	362
19	4	361
19	5	324
19	6	668
19	7	360
19	8	360
19	9	427
19	10	398
19	11	383
19	12	316
19	13	378
19	14	319
19	15	410
19	16	303
19	17	426
19	18	322
19	19	353
19	20	384
19	21	457
19	22	376
19	23	300
19	24	313
19	25	320
19	26	366
19	27	385
19	28	387
19	29	359
19	30	385
20	1	480
20	2	418
20	3	283
20	4	374
20	5	435
20	6	429
20	7	362
20	8	365
20	9	409
20	10	949
20	11	431
20	12	352
20	13	278
20	14	292
20	15	325
20	16	297
20	17	323
20	18	490
20	19	342
20	20	423
20	21	319
20	22	355
20	23	472
20	24	352
20	25	333
20	26	456
20	27	300
20	28	666
20	29	488
20	30	343
21	1	366
21	2	396
21	3	318
21	4	374
21	5	318
21	6	336
21	7	426
21	8	346
21	9	349
21	10	331
21	11	363
21	12	398
21	13	419
21	14	419
21	15	452
21	16	379
21	17	349
21	18	345
21	19	375
21	20	432
21	21	406
21	22	441
21	23	396
21	24	369
21	25	330
21	26	435
21	27	378
21	28	658
21	29	423
21	30	383
22	1	346
22	2	430
22	3	376
22	4	323
22	5	392
22	6	309
22	7	418
22	8	391
22	9	322
22	10	339
22	11	429
22	12	353
22	13	299
22	14	412
22	15	329
22	16	374
22	17	264
22	18	488
22	19	271
22	20	417
22	21	321
22	22	291
22	23	352
22	24	331
22	25	375
22	26	286
22	27	322
22	28	345
22	29	491
22	30	347
23	1	304
23	2	422
23	3	363
23	4	330
23	5	343
23	6	321
23	7	267
23	8	312
23	9	262
23	10	393
23	11	316
23	12	386
23	13	311
23	14	431
23	15	317
23	16	405
23	17	389
23	18	365
23	19	319
23	20	336
23	21	296
23	22	389
23	23	348
23	24	492
23	25	337
23	26	419
23	27	344
23	28	302
23	29	422
23	30	302
24	1	357
24	2	447
24	3	282
24	4	396
24	5	299
24	6	348
24	7	274
24	8	405
24	9	272
24	10	284
24	11	332
24	12	305
24	13	319
24	14	629
24	15	305
24	16	325
24	17	364
24	18	311
24	19	329
24	20	283
24	21	309
24	22	356
24	23	354
24	24	452
24	25	356
24	26	394
24	27	277
24	28	359
24	29	309
24	30	483
25	1	283
25	2	294
25	3	750
25	4	322
25	5	580
25	6	316
25	7	411
25	8	316
25	9	345
25	10	459
25	11	344
25	12	303
25	13	298
25	14	401
25	15	359
25	16	341
25	17	369
25	18	369
25	19	345
25	20	345
25	21	408
25	22	321
25	23	299
25	24	293
25	25	289
25	26	386
25	27	402
25	28	307
25	29	445
25	30	383
26	1	287
26	2	309
26	3	310
26	4	317
26	5	312
26	6	295
26	7	288
26	8	392
26	9	339
26	10	353
26	11	342
26	12	455
26	13	250
26	14	551
26	15	418
26	16	382
26	17	312
26	18	360
26	19	447
26	20	410
26	21	445
26	22	328
26	23	372
26	24	293
26	25	278
26	26	302
26	27	356
26	28	331
26	29	309
26	30	308
27	1	302
27	2	322
27	3	343
27	4	359
27	5	378
27	6	331
27	7	264
27	8	350
27	9	300
27	10	504
27	11	313
27	12	368
27	13	288
27	14	335
27	15	395
27	16	307
27	17	303
27	18	409
27	19	336
27	20	364
27	21	475
27	22	304
27	23	308
27	24	357
27	25	395
27	26	335
27	27	322
27	28	301
27	29	297
27	30	586
28	1	330
28	2	527
28	3	443
28	4	328
28	5	290
28	6	265
28	7	272
28	8	344
28	9	324
28	10	313
28	11	257
28	12	316
28	13	332
28	14	308
28	15	337
28	16	463
28	17	406
28	18	481
28	19	787
28	20	377
28	21	551
28	22	322
28	23	361
28	24	273
28	25	370
28	26	389
28	27	275
28	28	336
28	29	257
28	30	275
29	1	340
29	2	461
29	3	329
29	4	341
29	5	492
29	6	385
29	7	277
29	8	410
29	9	463
29	10	434
29	11	382
29	12	317
29	13	297
29	14	388
29	15	259
29	16	375
29	17	277
29	18	467
29	19	254
29	20	416
29	21	282
29	22	333
29	23	349
29	24	293
29	25	292
29	26	283
29	27	279
29	28	446
29	29	377
29	30	595
30	1	342
30	2	315
30	3	432
30	4	362
30	5	335
30	6	371
30	7	455
30	8	300
30	9	500
30	10	291
30	11	282
30	12	493
30	13	372
30	14	434
30	15	383
30	16	280
30	17	390
30	18	287
30	19	623
30	20	288
30	21	388
30	22	327
30	23	394
30	24	358
30	25	412
30	26	287
30	27	534
30	28	364
30	29	331
30	30	335
31	1	424
31	2	361
31	3	434
31	4	361
31	5	364
31	6	330
31	7	384
31	8	341
31	9	433
31	10	338
31	11	377
31	12	390
31	13	311
31	14	524
31	15	403
31	16	415
31	17	349
31	18	359
31	19	318
31	20	366
31	21	319
31	22	399
31	23	369
31	24	464
31	25	720
31	26	358
31	27	486
31	28	311
31	29	365
31	30	472
32	1	534
32	2	386
32	3	367
32	4	319
32	5	457
32	6	342
32	7	312
32	8	440
32	9	360
32	10	344
32	11	401
32	12	331
32	13	330
32	14	355
32	15	266
32	16	359
32	17	293
32	18	372
32	19	336
32	20	360
32	21	306
32	22	278
32	23	487
32	24	374
32	25	322
32	26	434
32	27	287
32	28	397
32	29	284
32	30	397
33	1	325
33	2	356
33	3	294
33	4	349
33	5	414
33	6	324
33	7	320
33	8	346
33	9	534
33	10	309
33	11	274
33	12	346
33	13	365
