NAME: 	ElenaVo_2day_lhand
Completed cycles:	39
Failed cycles:	1
Cycle	Trial	RT	Accuracy
14	3	268	T
14	4	274	T
14	5	402	T
14	6	192	T
14	7	228	T
14	8	250	T
14	9	213	T
14	10	281	T
14	11	236	T
14	12	294	T
14	13	392	T
14	14	266	T
14	15	228	T
14	16	277	T
14	17	291	T
14	18	252	T
14	19	294	T
14	20	243	T
14	21	227	T
14	22	285	T
14	23	259	T
14	24	385	T
14	25	210	T
14	26	250	T
14	27	321	T
14	28	279	T
14	29	402	T
14	30	209	T
15	1	235	T
15	2	241	T
15	3	237	T
15	4	260	T
15	5	242	T
15	6	241	T
15	7	302	T
15	8	338	T
15	9	333	T
15	10	286	T
15	11	218	T
15	12	405	T
15	13	300	T
15	14	316	T
15	15	283	T
15	16	241	T
15	17	303	T
15	18	313	T
15	19	326	T
15	20	336	T
15	21	229	T
15	22	299	T
15	23	201	T
15	24	215	T
15	25	253	T
15	26	238	T
15	27	264	T
15	28	231	T
15	29	274	T
15	30	260	T
16	1	337	T
16	2	500	T
16	3	404	T
16	4	346	T
16	5	271	T
16	6	280	T
16	7	283	T
16	8	292	T
16	9	279	T
16	10	266	T
16	11	325	T
16	12	333	T
16	13	209	T
16	14	298	T
16	15	320	T
16	16	404	T
16	17	231	T
16	18	276	T
16	19	293	T
16	20	253	T
16	21	439	T
16	22	237	F
16	23	257	T
16	24	245	T
16	25	278	T
16	26	177	T
16	27	294	T
16	28	271	T
16	29	274	T
16	30	291	T
17	1	235	T
17	2	323	T
17	3	340	T
17	4	246	T
17	5	359	T
17	6	276	T
17	7	314	T
17	8	246	T
17	9	273	T
17	10	246	T
17	11	328	T
17	12	200	T
17	13	249	T
17	14	240	T
17	15	316	T
17	16	307	T
17	17	271	T
17	18	298	T
17	19	188	T
17	20	250	T
17	21	277	T
17	22	294	T
17	23	281	T
17	24	288	T
17	25	225	T
17	26	240	T
17	27	300	T
17	28	350	T
17	29	230	T
17	30	229	T
18	1	308	T
18	2	261	T
18	3	343	T
18	4	244	T
18	5	243	T
18	6	249	T
18	7	287	T
18	8	230	T
18	9	226	T
18	10	236	T
18	11	348	T
18	12	244	T
18	13	273	T
18	14	245	T
18	15	237	T
18	16	252	F
18	17	225	T
18	18	253	T
18	19	246	T
18	20	408	T
18	21	280	T
18	22	259	T
18	23	296	T
18	24	204	T
18	25	294	T
18	26	283	T
18	27	268	T
18	28	192	F
18	29	190	T
18	30	301	T
19	1	289	T
19	2	248	T
19	3	263	T
19	4	282	T
19	5	264	T
19	6	314	T
19	7	341	T
19	8	201	F
19	9	279	T
19	10	259	T
19	11	271	T
19	12	291	T
19	13	318	T
19	14	414	T
19	15	300	T
19	16	228	T
19	17	256	T
19	18	249	T
19	19	330	T
19	20	271	T
19	21	236	T
19	22	276	T
19	23	274	T
19	24	236	T
19	25	224	T
19	26	267	T
19	27	289	T
19	28	303	T
19	29	217	T
19	30	222	T
20	1	266	T
20	2	226	T
20	3	242	T
20	4	277	T
20	5	237	T
20	6	295	T
20	7	316	T
20	8	193	T
20	9	223	T
20	10	241	T
20	11	224	T
20	12	250	T
20	13	276	T
