NAME: 	Ayaal_1day_rhand
Completed cycles:	35
Failed cycles:	1
Cycle	Trial	RT	Accuracy
14	3	303	T
14	4	344	T
14	5	222	F
14	6	351	T
14	7	375	T
14	8	273	T
14	9	305	T
14	10	389	T
14	11	263	T
14	12	309	T
14	13	179	T
14	14	359	T
14	15	275	T
14	16	262	F
14	17	356	T
14	18	252	T
14	19	335	T
14	20	261	T
14	21	290	T
14	22	221	T
14	23	168	T
14	24	326	T
14	25	227	T
14	26	169	T
14	27	515	T
14	28	219	T
14	29	411	T
14	30	366	T
15	1	358	T
15	2	361	T
15	3	271	T
15	4	391	T
15	5	357	T
15	6	312	T
15	7	419	T
15	8	315	T
15	9	304	T
15	10	311	T
15	11	284	T
15	12	307	T
15	13	561	T
15	14	374	T
15	15	401	T
15	16	291	T
15	17	379	T
15	18	363	T
15	19	314	T
15	20	355	T
15	21	248	T
15	22	241	T
15	23	301	T
15	24	382	T
15	25	485	T
15	26	472	T
15	27	1958	T
15	28	639	T
15	29	683	T
15	30	393	T
16	1	344	T
16	2	240	T
16	3	385	T
16	4	346	T
16	5	262	T
16	6	275	T
16	7	308	T
16	8	265	T
16	9	337	T
16	10	326	T
16	11	404	T
16	12	246	T
16	13	430	T
16	14	363	T
16	15	371	T
16	16	263	T
16	17	347	T
16	18	343	T
16	19	396	T
16	20	462	T
16	21	384	T
16	22	324	T
16	23	353	T
16	24	326	T
16	25	337	T
16	26	326	T
16	27	309	T
16	28	401	T
16	29	429	T
16	30	270	T
17	1	338	T
17	2	370	T
17	3	360	T
17	4	308	T
17	5	334	T
17	6	370	T
17	7	368	T
17	8	270	T
17	9	264	T
17	10	444	T
17	11	441	T
17	12	337	T
17	13	321	T
17	14	356	T
17	15	362	T
17	16	288	T
17	17	300	T
17	18	345	T
17	19	480	T
17	20	2296	T
17	21	463	T
17	22	362	T
17	23	290	T
17	24	456	T
17	25	356	T
17	26	405	T
17	27	333	T
17	28	303	T
17	29	346	T
17	30	622	T
18	1	350	T
18	2	427	T
18	3	403	T
18	4	572	T
18	5	345	T
18	6	485	T
18	7	317	T
18	8	340	T
18	9	308	T
18	10	505	T
18	11	510	T
18	12	317	T
18	13	384	T
18	14	275	T
18	15	409	T
18	16	360	T
18	17	288	T
18	18	391	T
18	19	477	T
18	20	349	T
18	21	405	T
18	22	418	T
18	23	654	T
18	24	336	T
18	25	561	T
18	26	349	T
18	27	439	T
18	28	402	T
18	29	403	T
18	30	450	T
19	1	289	T
19	2	251	T
19	3	381	T
19	4	210	T
19	5	427	T
19	6	312	T
19	7	380	T
19	8	333	T
19	9	244	T
19	10	358	T
19	11	423	T
19	12	398	T
19	13	376	T
19	14	406	T
19	15	388	T
19	16	358	T
19	17	379	T
19	18	470	T
19	19	352	T
19	20	655	T
19	21	267	T
19	22	352	T
19	23	432	T
19	24	415	T
19	25	474	T
19	26	343	T
19	27	445	T
19	28	367	T
19	29	255	T
19	30	306	T
20	1	519	T
20	2	364	T
20	3	387	T
20	4	457	T
20	5	386	T
20	6	318	T
20	7	341	T
20	8	355	T
20	9	364	T
20	10	312	T
20	11	252	T
20	12	245	T
20	13	189	F
20	14	328	T
20	15	118	T
20	16	362	T
20	17	234	F
20	18	352	T
20	19	317	T
20	20	409	T
20	21	369	T
20	22	420	T
20	23	400	T
20	24	478	T
20	25	370	T
20	26	315	T
20	27	330	T
20	28	247	T
20	29	362	T
20	30	1126	T
21	1	350	T
21	2	189	T
21	3	310	T
21	4	241	T
21	5	168	F
21	6	252	T
21	7	332	T
21	8	226	T
21	9	216	T
21	10	312	T
21	11	328	T
21	12	215	T
21	13	250	T
21	14	288	T
21	15	351	T
21	16	282	T
21	17	312	T
21	18	305	T
21	19	359	T
21	20	240	T
21	21	244	T
21	22	243	T
21	23	198	F
21	24	407	T
21	25	351	T
21	26	657	T
21	27	268	T
21	28	304	T
21	29	339	T
21	30	360	T
22	1	251	F
22	2	288	T
22	3	402	T
22	4	347	T
22	5	283	T
22	6	380	T
22	7	209	T
22	8	349	T
22	9	132	F
22	10	238	T
22	11	251	T
22	12	332	T
22	13	611	T
22	14	872	T
22	15	1628	T
22	16	370	T
22	17	350	T
22	18	189	T
22	19	216	T
22	20	319	T
22	21	286	T
22	22	364	T
22	23	269	T
22	24	220	F
22	25	313	T
22	26	242	T
22	27	319	T
22	28	373	T
22	29	327	T
22	30	351	T
23	1	291	T
23	2	401	T
23	3	410	T
23	4	219	T
23	5	323	T
23	6	284	T
23	7	196	T
23	8	264	T
23	9	324	T
23	10	306	T
23	11	207	T
23	12	277	T
23	13	306	T
23	14	343	T
23	15	215	T
23	16	250	T
23	17	229	T
23	18	250	T
23	19	332	T
23	20	301	T
23	21	276	T
23	22	276	T
23	23	289	T
23	24	261	T
23	25	321	T
23	26	298	T
23	27	251	T
23	28	195	T
23	29	337	T
23	30	261	T
24	1	235	T
24	2	372	T
24	3	245	T
24	4	206	T
24	5	204	T
24	6	318	F
24	7	226	T
24	8	173	F
24	9	339	T
24	10	250	T
24	11	233	T
24	12	268	T
24	13	313	T
24	14	339	T
24	15	528	T
24	16	344	T
24	17	326	T
24	18	347	T
24	19	348	T
24	20	425	T
24	21	304	T
24	22	542	T
24	23	393	T
24	24	330	T
24	25	251	T
24	26	496	T
24	27	271	T
24	28	337	T
24	29	375	T
24	30	232	T
25	1	355	T
25	2	461	T
25	3	289	T
25	4	416	T
25	5	282	T
25	6	240	T
25	7	327	T
25	8	412	T
25	9	324	T
25	10	308	T
25	11	247	T
25	12	181	F
25	13	245	T
25	14	354	T
25	15	228	T
25	16	319	T
25	17	302	T
25	18	391	T
25	19	226	T
25	20	227	T
25	21	387	T
25	22	319	T
25	23	340	T
25	24	201	F
25	25	262	T
25	26	275	T
25	27	292	T
25	28	487	F
25	29	358	T
25	30	242	T
26	1	401	T
26	2	308	T
26	3	259	T
26	4	336	T
26	5	312	T
26	6	262	F
26	7	367	T
26	8	298	T
26	9	364	T
26	10	221	T
26	11	338	T
26	12	252	T
26	13	236	T
26	14	270	T
26	15	259	T
26	16	300	T
26	17	328	T
26	18	388	T
26	19	399	T
26	20	902	T
26	21	393	T
26	22	507	T
26	23	404	T
26	24	535	T
26	25	462	T
26	26	278	T
26	27	295	T
26	28	224	T
26	29	420	T
26	30	330	T
27	1	283	T
27	2	347	T
27	3	261	T
27	4	258	T
27	5	276	T
27	6	333	T
27	7	230	T
27	8	228	T
27	9	296	T
27	10	256	T
27	11	373	T
27	12	272	T
27	13	234	T
27	14	213	T
27	15	309	T
27	16	272	T
27	17	380	T
27	18	402	T
27	19	414	T
27	20	393	T
27	21	385	T
27	22	285	T
27	23	260	T
27	24	235	T
27	25	427	T
27	26	296	T
27	27	378	T
27	28	395	T
27	29	273	T
27	30	440	T
28	1	373	T
28	2	340	T
28	3	301	T
28	4	364	T
28	5	319	T
