NAME: 	ElenaVo_4day_rhand
Completed cycles:	39
Failed cycles:	1
Cycle	Trial	RT	Accuracy
14	3	231	T
14	4	165	T
14	5	278	T
14	6	184	T
14	7	239	T
14	8	187	T
14	9	183	T
14	10	195	T
14	11	262	T
14	12	292	T
14	13	174	T
14	14	199	T
14	15	173	T
14	16	304	T
14	17	214	T
14	18	248	T
14	19	316	T
14	20	294	T
14	21	376	T
14	22	250	T
14	23	212	T
14	24	182	F
14	25	225	T
14	26	266	F
14	27	153	F
14	28	299	T
14	29	258	T
14	30	338	T
15	1	237	T
15	2	258	T
15	3	238	T
15	4	447	T
15	5	199	T
15	6	332	T
15	7	189	T
15	8	318	T
15	9	225	T
15	10	298	T
15	11	339	T
15	12	374	T
15	13	294	F
15	14	303	T
15	15	352	T
15	16	189	T
15	17	404	T
15	18	230	F
15	19	245	T
15	20	250	F
15	21	518	T
15	22	305	T
15	23	396	T
15	24	522	T
15	25	295	T
15	26	211	T
15	27	278	T
15	28	248	F
15	29	251	T
15	30	272	T
16	1	308	T
16	2	309	T
16	3	237	T
16	4	274	T
16	5	196	T
16	6	262	T
16	7	252	T
16	8	295	T
16	9	257	T
16	10	358	T
16	11	297	T
16	12	212	T
16	13	191	T
16	14	236	T
16	15	210	T
16	16	195	T
16	17	223	T
16	18	377	T
16	19	215	T
16	20	223	T
16	21	178	T
16	22	355	T
16	23	283	T
16	24	224	T
16	25	261	T
16	26	273	T
16	27	237	T
16	28	237	T
16	29	272	T
16	30	218	T
17	1	214	T
17	2	338	T
17	3	379	T
17	4	227	T
17	5	201	F
17	6	243	T
17	7	339	T
17	8	261	T
17	9	226	T
17	10	260	T
17	11	247	T
17	12	244	T
17	13	322	T
17	14	207	T
17	15	277	T
17	16	362	T
17	17	269	T
17	18	220	T
17	19	272	T
17	20	235	T
17	21	247	T
17	22	312	T
17	23	238	T
17	24	176	T
17	25	288	T
17	26	176	T
17	27	271	T
17	28	407	T
17	29	224	T
17	30	314	T
18	1	227	T
18	2	248	T
18	3	215	T
18	4	241	T
18	5	201	T
18	6	266	T
18	7	355	T
18	8	243	T
18	9	237	T
18	10	269	T
18	11	223	T
18	12	242	T
18	13	337	T
18	14	214	T
18	15	239	T
18	16	293	T
18	17	240	T
18	18	201	T
18	19	182	T
18	20	251	T
18	21	170	T
18	22	252	T
18	23	164	F
18	24	250	T
18	25	238	T
18	26	348	T
18	27	200	T
18	28	239	T
18	29	193	T
18	30	267	T
19	1	230	F
19	2	227	F
19	3	234	T
19	4	185	F
19	5	306	T
19	6	207	T
19	7	240	T
19	8	265	T
19	9	241	F
19	10	212	T
19	11	191	T
19	12	339	T
19	13	316	T
19	14	222	T
19	15	260	T
