NAME: 	Anna_4day_rhand
Completed cycles:	39
Failed cycles:	1
10	12	192
10	13	225
10	14	182
10	15	178
10	16	155
10	17	328
10	18	207
10	19	184
10	20	125
10	21	172
10	22	178
10	23	371
10	24	288
10	25	228
10	26	257
10	27	308
10	28	233
10	29	224
10	30	571
11	1	275
11	2	467
11	3	282
11	4	135
11	5	459
11	6	345
11	7	217
11	8	298
11	9	218
11	10	204
11	11	200
11	12	151
11	13	291
11	14	193
11	15	231
11	16	185
11	17	133
11	18	308
11	19	285
11	20	154
11	21	181
11	22	136
11	23	304
11	24	241
11	25	290
11	26	258
11	27	156
11	28	215
11	29	159
11	30	150
12	1	130
12	2	279
12	3	258
12	4	213
12	5	146
12	6	418
12	7	378
12	8	315
12	9	255
12	10	233
12	11	150
12	12	169
12	13	376
12	14	278
12	15	295
12	16	198
12	17	108
12	18	283
12	19	234
12	20	199
12	21	229
12	22	218
12	23	237
12	24	239
12	25	279
12	26	388
12	27	142
12	28	213
12	29	141
12	30	383
13	1	323
13	2	203
13	3	242
13	4	174
13	5	182
13	6	217
13	7	175
13	8	285
13	9	325
13	10	197
13	11	180
13	12	197
13	13	186
13	14	242
13	15	163
13	16	197
13	17	190
13	18	253
13	19	160
13	20	291
13	21	143
13	22	266
13	23	205
13	24	267
13	25	142
13	26	174
13	27	290
13	28	286
13	29	236
13	30	310
14	1	223
14	2	284
14	3	214
14	4	246
14	5	319
14	6	241
14	7	140
14	8	258
14	9	282
14	10	195
14	11	151
14	12	153
14	13	215
14	14	200
14	15	178
14	16	157
14	17	302
14	18	224
14	19	191
14	20	308
14	21	177
14	22	170
14	23	136
14	24	219
14	25	186
14	26	283
14	27	406
14	28	120
14	29	228
14	30	217
15	1	248
15	2	331
15	3	358
15	4	231
15	5	124
15	6	225
15	7	151
15	8	204
15	9	175
15	10	208
15	11	243
15	12	153
15	13	213
15	14	162
15	15	271
15	16	106
15	17	142
15	18	162
15	19	319
15	20	112
15	21	352
15	22	233
15	23	301
15	24	207
15	25	390
15	26	143
15	27	184
15	28	106
15	29	290
15	30	256
16	1	325
16	2	217
16	3	143
16	4	295
16	5	391
16	6	306
16	7	506
16	8	134
16	9	204
16	10	162
16	11	188
16	12	166
16	13	212
16	14	154
16	15	255
16	16	126
16	17	202
16	18	157
16	19	394
16	20	213
16	21	125
16	22	187
16	23	243
16	24	137
16	25	221
16	26	214
16	27	459
16	28	291
16	29	309
16	30	330
17	1	179
17	2	140
17	3	264
17	4	254
17	5	244
17	6	272
17	7	177
17	8	225
17	9	109
17	10	224
17	11	211
17	12	414
17	13	192
17	14	364
17	15	300
17	16	154
17	17	215
17	18	196
17	19	190
17	20	137
17	21	213
17	22	230
17	23	183
17	24	344
17	25	225
17	26	200
17	27	166
17	28	228
17	29	388
17	30	103
18	1	421
18	2	277
18	3	248
18	4	211
18	5	143
18	6	190
18	7	110
18	8	158
18	9	389
18	10	167
18	11	203
18	12	161
18	13	253
18	14	358
18	15	166
18	16	271
18	17	203
18	18	144
18	19	210
18	20	226
18	21	311
18	22	252
18	23	246
18	24	207
18	25	192
18	26	272
18	27	184
18	28	225
18	29	186
18	30	290
19	1	185
19	2	243
19	3	366
19	4	235
19	5	230
19	6	228
19	7	456
19	8	315
19	9	282
19	10	296
19	11	197
19	12	334
19	13	389
19	14	206
19	15	255
19	16	297
19	17	155
19	18	261
19	19	257
19	20	446
19	21	174
19	22	328
19	23	162
19	24	266
19	25	282
19	26	201
19	27	225
19	28	219
19	29	375
19	30	218
20	1	220
20	2	202
20	3	251
20	4	171
20	5	330
20	6	325
20	7	323
20	8	337
20	9	297
20	10	258
20	11	237
20	12	204
20	13	208
20	14	186
20	15	259
20	16	208
20	17	230
20	18	203
20	19	216
20	20	187
20	21	365
20	22	281
20	23	321
20	24	293
20	25	349
20	26	315
20	27	278
20	28	321
20	29	219
20	30	185
21	1	209
21	2	335
21	3	608
21	4	336
21	5	210
21	6	396
21	7	398
21	8	213
21	9	203
21	10	197
21	11	169
21	12	286
21	13	297
21	14	203
21	15	253
21	16	266
21	17	72
21	18	204
21	19	234
21	20	200
21	21	287
21	22	246
21	23	203
21	24	111
21	25	243
21	26	145
21	27	335
21	28	208
21	29	193
21	30	260
22	1	190
22	2	249
22	3	229
22	4	241
22	5	239
22	6	164
22	7	177
22	8	293
22	9	362
22	10	209
22	11	217
22	12	247
22	13	157
22	14	235
22	15	194
22	16	173
22	17	174
22	18	235
22	19	177
22	20	195
22	21	145
22	22	342
22	23	220
22	24	239
22	25	287
22	26	352
22	27	269
22	28	321
22	29	221
22	30	396
23	1	126
23	2	317
23	3	435
23	4	246
23	5	185
23	6	212
23	7	295
23	8	261
23	9	201
23	10	188
23	11	193
23	12	296
23	13	230
23	14	181
23	15	187
23	16	175
23	17	135
23	18	192
23	19	317
23	20	397
23	21	240
23	22	341
23	23	235
23	24	249
23	25	184
23	26	167
23	27	225
23	28	406
23	29	340
23	30	243
24	1	136
24	2	264
24	3	214
24	4	260
24	5	230
24	6	292
24	7	270
24	8	177
24	9	244
24	10	179
24	11	200
24	12	239
24	13	233
24	14	308
24	15	341
24	16	369
24	17	184
24	18	274
24	19	260
24	20	210
24	21	191
24	22	257
24	23	254
24	24	187
24	25	470
24	26	255
24	27	410
24	28	246
24	29	382
24	30	226
25	1	355
25	2	268
25	3	257
25	4	216
25	5	427
25	6	257
25	7	179
25	8	224
25	9	315
25	10	203
25	11	239
25	12	159
25	13	195
25	14	279
25	15	203
25	16	196
25	17	190
25	18	213
25	19	292
25	20	346
25	21	275
25	22	192
25	23	254
25	24	178
25	25	210
25	26	349
25	27	182
25	28	146
25	29	301
25	30	185
26	1	240
26	2	154
26	3	202
26	4	244
26	5	469
26	6	301
26	7	338
26	8	322
26	9	393
26	10	214
26	11	289
26	12	218
26	13	143
26	14	197
26	15	222
26	16	266
26	17	323
26	18	250
26	19	200
26	20	358
26	21	275
26	22	307
26	23	263
26	24	190
26	25	234
26	26	221
26	27	205
26	28	189
26	29	269
26	30	289
27	1	197
27	2	294
27	3	280
27	4	197
27	5	255
27	6	197
27	7	439
27	8	254
27	9	212
27	10	263
27	11	476
27	12	209
27	13	311
27	14	193
27	15	143
27	16	277
27	17	319
27	18	290
27	19	162
27	20	335
27	21	230
27	22	288
27	23	246
27	24	273
27	25	384
27	26	276
27	27	141
27	28	222
27	29	210
27	30	274
28	1	224
28	2	348
28	3	244
28	4	240
28	5	263
28	6	216
28	7	295
28	8	235
28	9	153
28	10	197
28	11	246
28	12	273
28	13	318
28	14	97
28	15	276
28	16	232
28	17	181
28	18	269
28	19	259
28	20	175
28	21	182
28	22	161
28	23	194
28	24	164
28	25	206
28	26	150
28	27	304
28	28	139
28	29	269
28	30	141
29	1	166
29	2	292
29	3	196
29	4	206
29	5	162
29	6	294
29	7	187
29	8	235
29	9	266
29	10	215
29	11	238
29	12	269
29	13	301
29	14	184
29	15	664
29	16	256
29	17	116
29	18	301
29	19	236
29	20	202
29	21	147
29	22	230
29	23	364
29	24	233
29	25	196
29	26	374
29	27	251
29	28	173
29	29	321
29	30	218
30	1	414
30	2	197
30	3	298
30	4	293
30	5	288
30	6	163
30	7	347
30	8	259
30	9	263
30	10	309
30	11	370
30	12	235
30	13	240
30	14	227
30	15	247
30	16	244
30	17	185
30	18	236
30	19	152
30	20	324
30	21	195
30	22	256
30	23	127
30	24	182
30	25	257
30	26	152
30	27	257
30	28	154
30	29	219
30	30	239
31	1	290
31	2	393
31	3	158
31	4	338
31	5	387
31	6	168
31	7	189
31	8	161
31	9	285
31	10	372
31	11	158
31	12	210
31	13	328
31	14	189
31	15	215
31	16	202
31	17	186
31	18	112
31	19	225
31	20	109
31	21	301
31	22	103
31	23	260
31	24	117
31	25	212
31	26	274
31	27	303
31	28	210
31	29	202
31	30	139
32	1	324
32	2	218
32	3	206
32	4	312
32	5	272
32	6	177
32	7	212
32	8	271
32	9	125
32	10	347
32	11	199
32	12	162
32	13	217
32	14	356
32	15	402
32	16	192
32	17	293
32	18	226
32	19	242
32	20	262
32	21	191
32	22	246
32	23	209
32	24	212
32	25	165
32	26	289
32	27	153
32	28	179
32	29	202
32	30	481
33	1	312
33	2	242
33	3	104
33	4	235
33	5	226
33	6	258
33	7	149
33	8	204
33	9	177
33	10	282
33	11	226
33	12	190
33	13	192
33	14	295
33	15	184
33	16	253
33	17	365
33	18	186
33	19	166
33	20	392
33	21	247
33	22	222
33	23	207
33	24	418
33	25	392
33	26	238
33	27	280
33	28	263
33	29	186
33	30	217
34	1	328
34	2	274
34	3	298
34	4	230
34	5	148
34	6	289
34	7	199
34	8	184
34	9	160
34	10	297
34	11	181
34	12	135
34	13	343
34	14	275
34	15	241
34	16	124
34	17	225
34	18	141
34	19	277
34	20	489
34	21	247
34	22	188
34	23	184
34	24	273
34	25	193
34	26	203
34	27	119
34	28	198
34	29	195
34	30	83
35	1	398
35	2	249
35	3	99
35	4	236
35	5	130
35	6	219
35	7	412
35	8	262
35	9	172
35	10	296
35	11	129
35	12	214
35	13	263
35	14	230
35	15	213
35	16	276
35	17	347
35	18	302
35	19	294
35	20	244
35	21	232
35	22	148
35	23	240
35	24	295
35	25	214
35	26	369
35	27	335
35	28	144
35	29	277
35	30	276
36	1	346
36	2	267
36	3	313
36	4	206
36	5	782
36	6	216
36	7	361
36	8	298
36	9	165
36	10	373
36	11	201
36	12	407
36	13	188
36	14	238
36	15	203
36	16	111
36	17	266
36	18	186
36	19	376
36	20	168
36	21	281
36	22	241
36	23	167
36	24	166
36	25	176
36	26	219
36	27	138
36	28	180
36	29	338
36	30	260
37	1	431
37	2	295
37	3	263
37	4	169
37	5	259
37	6	147
37	7	240
37	8	139
37	9	274
37	10	161
37	11	373
37	12	219
37	13	317
37	14	223
37	15	131
37	16	207
37	17	207
37	18	221
37	19	213
37	20	178
37	21	178
37	22	191
37	23	212
37	24	248
37	25	125
37	26	237
37	27	156
37	28	160
37	29	362
37	30	174
38	1	214
38	2	147
38	3	207
38	4	132
38	5	310
38	6	343
38	7	297
38	8	215
38	9	253
38	10	225
38	11	197
38	12	153
38	13	178
38	14	223
38	15	322
38	16	112
38	17	213
38	18	205
38	19	291
38	20	241
38	21	291
38	22	103
38	23	303
38	24	171
38	25	202
38	26	112
38	27	161
38	28	242
38	29	225
38	30	216
39	1	95
39	2	207
39	3	275
39	4	226
39	5	313
39	6	207
39	7	222
39	8	167
39	9	405
39	10	157
39	11	381
39	12	300
39	13	207
39	14	206
39	15	219
39	16	221
39	17	218
39	18	454
39	19	202
39	20	150
39	21	325
39	22	208
39	23	271
39	24	195
39	25	359
39	26	255
39	27	389
39	28	313
39	29	221
39	30	204
40	1	457
40	2	284
40	3	178
40	4	204
40	5	142
40	6	259
40	7	135
40	8	241
40	9	141
40	10	253
40	11	90
40	12	193
40	13	119
40	14	282
40	15	95
40	16	196
40	17	141
40	18	236
