NAME: 	Alexey_1day_rhand
Completed cycles:	35
Failed cycles:	1
13	16	287
13	17	272
13	18	243
13	19	277
13	20	266
13	21	273
13	22	237
13	23	313
13	24	327
13	25	266
13	26	225
13	27	317
13	28	306
13	29	224
13	30	278
14	1	254
14	2	301
14	3	291
14	4	270
14	5	326
14	6	250
14	7	284
14	8	338
14	9	238
14	10	324
14	11	252
14	12	309
14	13	319
14	14	244
14	15	344
14	16	285
14	17	221
14	18	321
14	19	367
14	20	313
14	21	317
14	22	299
14	23	363
14	24	241
14	25	276
14	26	370
14	27	258
14	28	273
14	29	296
14	30	328
15	1	309
15	2	293
15	3	347
15	4	275
15	5	381
15	6	314
15	7	489
15	8	191
15	9	300
15	10	277
15	11	290
15	12	269
15	13	291
15	14	310
15	15	346
15	16	313
15	17	312
15	18	358
15	19	323
15	20	343
15	21	464
15	22	321
15	23	355
15	24	313
15	25	317
15	26	281
15	27	284
15	28	411
15	29	245
15	30	320
16	1	376
16	2	350
16	3	276
16	4	282
16	5	297
16	6	317
16	7	348
16	8	352
16	9	330
16	10	329
16	11	226
16	12	289
16	13	268
16	14	315
16	15	326
16	16	269
16	17	300
16	18	341
16	19	308
16	20	258
16	21	412
16	22	411
16	23	321
16	24	326
16	25	400
16	26	272
16	27	272
16	28	332
16	29	316
16	30	298
17	1	268
17	2	342
17	3	342
17	4	332
17	5	338
17	6	279
17	7	298
17	8	326
17	9	294
17	10	402
17	11	252
17	12	311
17	13	256
17	14	333
17	15	303
17	16	253
17	17	320
17	18	377
17	19	238
17	20	343
17	21	359
17	22	236
17	23	265
17	24	358
17	25	341
17	26	213
17	27	295
17	28	295
17	29	281
17	30	274
18	1	422
18	2	329
18	3	414
18	4	271
18	5	324
18	6	348
18	7	296
18	8	378
18	9	309
18	10	275
18	11	287
18	12	301
18	13	281
18	14	320
18	15	344
18	16	289
18	17	259
18	18	290
18	19	260
18	20	397
18	21	225
18	22	283
18	23	275
18	24	306
18	25	306
18	26	293
18	27	320
18	28	273
18	29	373
18	30	255
19	1	323
19	2	316
19	3	263
19	4	259
19	5	353
19	6	408
19	7	389
19	8	344
19	9	349
19	10	334
19	11	346
19	12	353
19	13	276
19	14	332
19	15	387
19	16	242
19	17	361
19	18	291
19	19	285
19	20	280
19	21	298
19	22	366
19	23	351
19	24	433
19	25	237
19	26	274
19	27	336
19	28	255
19	29	340
19	30	264
20	1	311
20	2	278
20	3	308
20	4	340
20	5	384
20	6	325
20	7	263
20	8	377
20	9	299
20	10	278
20	11	296
20	12	365
20	13	329
20	14	344
20	15	258
20	16	291
20	17	294
20	18	293
20	19	262
20	20	284
20	21	349
20	22	306
20	23	307
20	24	241
20	25	362
20	26	228
20	27	407
20	28	258
20	29	260
20	30	583
21	1	230
21	2	234
21	3	247
21	4	383
21	5	334
21	6	256
21	7	400
21	8	307
21	9	246
21	10	303
21	11	480
21	12	344
21	13	320
21	14	337
21	15	503
21	16	236
21	17	242
21	18	244
21	19	339
21	20	309
21	21	241
21	22	389
21	23	390
21	24	353
21	25	283
21	26	264
21	27	287
21	28	366
21	29	345
21	30	322
22	1	326
22	2	292
22	3	307
22	4	257
22	5	317
22	6	479
22	7	267
22	8	479
22	9	401
22	10	335
22	11	273
22	12	260
22	13	271
22	14	356
22	15	308
22	16	277
22	17	244
22	18	396
22	19	357
22	20	341
22	21	415
22	22	330
22	23	311
22	24	422
22	25	288
22	26	274
22	27	279
22	28	227
22	29	295
22	30	322
23	1	359
23	2	303
23	3	278
23	4	298
23	5	234
23	6	320
23	7	285
23	8	265
23	9	244
23	10	306
23	11	189
23	12	242
23	13	243
23	14	198
23	15	335
23	16	281
23	17	345
23	18	247
23	19	363
23	20	267
23	21	225
23	22	277
23	23	361
23	24	229
23	25	354
23	26	313
23	27	209
23	28	250
23	29	235
23	30	238
24	1	203
24	2	423
24	3	232
24	4	314
24	5	276
24	6	296
24	7	268
24	8	212
24	9	279
24	10	312
24	11	234
24	12	253
24	13	384
24	14	234
24	15	231
24	16	285
24	17	337
24	18	284
24	19	250
24	20	266
24	21	325
24	22	259
24	23	238
24	24	449
24	25	309
24	26	320
24	27	353
24	28	247
24	29	223
24	30	257
25	1	391
25	2	375
25	3	240
25	4	345
25	5	314
25	6	265
25	7	342
25	8	220
25	9	409
25	10	290
25	11	357
25	12	297
25	13	300
25	14	319
25	15	389
25	16	388
25	17	370
25	18	475
25	19	279
25	20	326
25	21	249
25	22	243
25	23	262
25	24	286
25	25	334
25	26	254
25	27	238
25	28	267
25	29	196
25	30	210
26	1	376
26	2	450
26	3	343
26	4	336
26	5	242
26	6	224
26	7	252
26	8	303
26	9	332
26	10	235
26	11	355
26	12	229
26	13	227
26	14	373
26	15	462
26	16	283
26	17	244
26	18	255
26	19	260
26	20	245
26	21	349
26	22	242
26	23	335
26	24	287
26	25	232
26	26	310
26	27	268
26	28	322
26	29	304
26	30	310
27	1	365
27	2	325
27	3	528
27	4	469
27	5	350
27	6	244
27	7	341
27	8	330
27	9	273
27	10	280
27	11	319
27	12	470
27	13	268
27	14	339
27	15	359
27	16	273
27	17	340
27	18	251
27	19	303
27	20	519
27	21	266
27	22	404
27	23	212
27	24	299
27	25	253
27	26	223
27	27	283
27	28	306
27	29	251
27	30	256
28	1	291
28	2	412
28	3	327
28	4	234
28	5	194
28	6	389
28	7	379
28	8	362
28	9	376
28	10	217
28	11	338
28	12	297
28	13	268
28	14	233
28	15	272
28	16	278
28	17	347
28	18	277
28	19	220
28	20	305
28	21	270
28	22	290
28	23	330
28	24	284
28	25	232
28	26	321
28	27	277
28	28	429
28	29	423
28	30	248
29	1	54
29	2	336
29	3	292
29	4	276
29	5	367
29	6	295
29	7	17
29	8	245
29	9	359
29	10	226
29	11	370
29	12	357
29	13	219
29	14	221
29	15	242
29	16	405
29	17	316
29	18	414
29	19	271
29	20	368
29	21	271
29	22	272
29	23	326
29	24	416
29	25	668
29	26	397
29	27	313
29	28	355
29	29	382
29	30	212
30	1	325
30	2	262
30	3	302
30	4	232
30	5	299
30	6	211
30	7	234
30	8	223
30	9	252
30	10	314
30	11	378
30	12	261
30	13	308
30	14	231
30	15	182
30	16	380
30	17	395
30	18	395
30	19	245
30	20	281
30	21	368
30	22	234
30	23	218
30	24	261
30	25	206
30	26	333
30	27	248
30	28	208
30	29	358
30	30	452
31	1	399
31	2	379
31	3	342
31	4	386
31	5	367
31	6	435
31	7	289
31	8	275
31	9	418
31	10	270
31	11	216
31	12	198
31	13	302
31	14	239
31	15	507
31	16	277
31	17	433
31	18	253
31	19	738
31	20	343
31	21	214
31	22	426
31	23	231
31	24	468
31	25	277
31	26	413
31	27	437
31	28	365
31	29	286
31	30	297
32	1	302
32	2	484
32	3	265
32	4	324
32	5	288
32	6	234
32	7	240
32	8	282
32	9	212
32	10	243
32	11	253
32	12	210
32	13	314
32	14	285
32	15	390
32	16	257
32	17	397
32	18	383
32	19	459
32	20	274
32	21	296
32	22	338
32	23	352
32	24	271
32	25	354
32	26	377
32	27	253
32	28	311
32	29	261
32	30	291
33	1	308
33	2	409
33	3	375
33	4	254
33	5	259
33	6	349
33	7	264
33	8	204
33	9	329
33	10	403
33	11	350
33	12	385
33	13	376
33	14	237
33	15	222
33	16	397
33	17	242
33	18	293
33	19	167
33	20	207
33	21	244
33	22	326
33	23	188
33	24	180
33	25	172
33	26	245
33	27	263
33	28	259
33	29	320
33	30	311
34	1	236
34	2	420
34	3	407
34	4	300
34	5	411
34	6	264
34	7	330
34	8	232
34	9	299
34	10	535
34	11	161
34	12	311
34	13	255
34	14	356
34	15	165
34	16	412
34	17	326
34	18	564
34	19	402
34	20	459
34	21	288
34	22	431
34	23	217
34	24	348
34	25	239
34	26	349
34	27	447
34	28	403
34	29	291
34	30	233
35	1	229
35	2	339
35	3	384
35	4	278
35	5	249
35	6	509
35	7	253
35	8	366
35	9	374
35	10	301
35	11	349
35	12	369
35	13	163
35	14	233
35	15	369
35	16	239
35	17	243
35	18	226
35	19	307
35	20	404
35	21	315
35	22	281
35	23	265
35	24	437
35	25	360
35	26	250
35	27	641
35	28	355
35	29	427
35	30	340
36	1	357
36	2	231
36	3	278
36	4	334
36	5	275
36	6	298
36	7	277
36	8	283
36	9	271
36	10	268
36	11	234
36	12	285
36	13	191
36	14	260
36	15	476
36	16	242
36	17	279
36	18	305
36	19	218
36	20	363
36	21	364
36	22	353
