NAME: 	ElenaVo_3day_rhand
Completed cycles:	39
Failed cycles:	1
Cycle	Trial	RT	Accuracy
1	1	689	T
1	2	261	T
1	3	259	T
1	4	308	T
1	5	208	T
1	6	235	T
1	7	273	T
1	8	288	T
1	9	196	T
1	10	216	T
1	11	244	T
1	12	318	T
1	13	190	T
1	14	232	T
1	15	258	T
1	16	260	T
1	17	274	T
1	18	237	T
1	19	253	T
1	20	243	T
1	21	223	T
1	22	223	T
1	23	258	T
1	24	281	T
1	25	203	T
1	26	272	T
1	27	261	T
1	28	355	T
1	29	265	T
1	30	354	T
2	1	364	T
2	2	341	T
2	3	150	T
2	4	312	T
2	5	232	T
2	6	266	T
2	7	234	T
2	8	225	T
2	9	256	T
2	10	259	T
2	11	242	T
2	12	226	T
2	13	279	T
2	14	215	T
2	15	251	T
2	16	351	T
2	17	227	T
2	18	265	T
2	19	409	T
2	20	288	T
2	21	182	T
2	22	257	T
2	23	403	T
2	24	230	T
2	25	238	T
2	26	275	T
2	27	234	T
2	28	216	T
2	29	260	T
2	30	257	T
3	1	283	T
3	2	154	F
3	3	270	T
3	4	214	T
3	5	219	T
3	6	245	T
3	7	249	T
3	8	253	T
3	9	247	T
3	10	254	T
3	11	256	T
3	12	331	T
3	13	226	T
3	14	221	T
3	15	390	T
3	16	256	T
3	17	221	T
3	18	421	T
3	19	241	T
3	20	206	T
3	21	283	T
3	22	198	T
3	23	228	T
3	24	195	T
3	25	256	T
3	26	286	T
3	27	393	T
3	28	214	F
3	29	293	T
3	30	253	T
4	1	339	T
4	2	316	T
4	3	302	F
4	4	320	T
4	5	322	T
4	6	399	T
4	7	846	T
4	8	298	T
4	9	224	T
4	10	357	T
4	11	268	T
4	12	251	T
4	13	228	T
4	14	264	T
4	15	224	T
4	16	261	T
4	17	255	T
4	18	182	T
4	19	215	T
4	20	209	T
4	21	250	T
4	22	276	F
4	23	210	T
4	24	241	T
4	25	304	T
4	26	500	T
4	27	245	F
4	28	206	T
4	29	270	T
4	30	211	T
5	1	287	T
5	2	235	T
5	3	219	T
5	4	239	T
5	5	337	T
5	6	379	T
5	7	310	T
5	8	329	T
5	9	170	T
5	10	204	T
5	11	212	T
5	12	209	T
5	13	238	T
5	14	251	T
5	15	288	T
5	16	190	T
5	17	186	T
5	18	213	T
5	19	213	T
5	20	208	T
5	21	216	T
5	22	227	T
5	23	270	T
5	24	338	T
5	25	337	T
5	26	253	T
5	27	217	T
5	28	263	T
5	29	249	T
5	30	249	T
6	1	226	T
6	2	328	T
6	3	295	T
6	4	243	T
6	5	299	T
6	6	202	F
6	7	234	T
6	8	251	T
6	9	309	T
6	10	276	T
6	11	265	T
6	12	271	T
6	13	252	T
6	14	273	T
6	15	365	T
6	16	251	T
6	17	234	T
6	18	458	T
6	19	216	T
6	20	232	T
6	21	337	T
6	22	194	T
6	23	203	T
6	24	371	T
6	25	243	T
6	26	231	T
6	27	195	T
6	28	214	T
6	29	228	T
